login_id,retention,dau,group
3778,7,0,group_1
3779,7,1,group_2
3780,7,0,group_1
3781,7,1,group_2
3782,7,0,group_1
3783,7,0,group_2
3784,7,0,group_1
3785,7,0,group_2
3786,7,0,group_1
3787,7,0,group_2
3788,7,0,group_1
3789,7,1,group_2
3790,7,0,group_1
3791,7,1,group_2
3792,7,0,group_1
3793,7,0,group_2
3794,7,0,group_1
3795,7,0,group_2
3796,7,0,group_1
3797,7,0,group_2
3798,7,0,group_1
3799,7,0,group_2
3800,7,0,group_1
3801,7,1,group_2
3802,7,0,group_1
3803,7,0,group_2
3804,7,0,group_1
3805,7,0,group_2
3806,7,0,group_1
3807,7,0,group_2
3808,7,0,group_1
3809,7,1,group_2
3810,7,0,group_1
3811,7,1,group_2
3812,7,0,group_1
3813,7,0,group_2
3814,7,0,group_1
3815,7,0,group_2
3816,7,0,group_1
3817,7,0,group_2
3818,7,1,group_1
3819,7,0,group_2
3820,7,0,group_1
3821,7,0,group_2
3822,7,0,group_1
3823,7,0,group_2
3824,7,0,group_1
3825,7,0,group_2
3826,7,0,group_1
3827,7,0,group_2
3828,7,0,group_1
3829,7,0,group_2
3830,7,0,group_1
3831,7,1,group_2
3832,7,0,group_1
3833,7,0,group_2
3834,7,1,group_1
3835,7,0,group_2
3836,7,1,group_1
3837,7,0,group_2
3838,7,0,group_1
3839,7,0,group_2
3840,7,0,group_1
3841,7,0,group_2
3842,7,0,group_1
3843,7,0,group_2
3844,7,1,group_1
3845,7,0,group_2
3846,7,1,group_1
3847,7,0,group_2
3848,7,1,group_1
3849,7,0,group_2
3850,7,0,group_1
3851,7,0,group_2
3852,7,0,group_1
3853,7,1,group_2
3854,7,1,group_1
3855,7,0,group_2
3856,7,0,group_1
3857,7,0,group_2
3858,7,0,group_1
3859,7,0,group_2
3860,7,0,group_1
3861,7,0,group_2
3862,7,0,group_1
3863,7,1,group_2
3864,7,1,group_1
3865,7,1,group_2
3866,7,0,group_1
3867,7,1,group_2
3868,7,1,group_1
3869,7,0,group_2
3870,7,1,group_1
3871,7,1,group_2
3872,7,1,group_1
3873,7,0,group_2
3874,7,0,group_1
3875,7,0,group_2
3876,7,0,group_1
3877,7,0,group_2
3878,7,0,group_1
3879,7,0,group_2
3880,7,0,group_1
3881,7,0,group_2
3882,7,0,group_1
3883,7,0,group_2
3884,7,1,group_1
3885,7,0,group_2
3886,7,1,group_1
3887,7,1,group_2
3888,7,0,group_1
3889,7,0,group_2
3890,7,1,group_1
3891,7,0,group_2
3892,7,0,group_1
3893,7,0,group_2
3894,7,1,group_1
3895,7,0,group_2
3896,7,0,group_1
3897,7,0,group_2
3898,7,0,group_1
3899,7,0,group_2
3900,7,0,group_1
3901,7,0,group_2
3902,7,0,group_1
3903,7,0,group_2
3904,7,1,group_1
3905,7,1,group_2
3906,7,0,group_1
3907,7,0,group_2
3908,7,0,group_1
3909,7,0,group_2
3910,7,0,group_1
3911,7,0,group_2
3912,7,0,group_1
3913,7,0,group_2
3914,7,1,group_1
3915,7,1,group_2
3916,7,0,group_1
3917,7,0,group_2
3918,7,0,group_1
3919,7,1,group_2
3920,7,0,group_1
3921,7,1,group_2
3922,7,1,group_1
3923,7,1,group_2
3924,7,0,group_1
3925,7,1,group_2
3926,7,0,group_1
3927,7,0,group_2
3928,7,1,group_1
3929,7,0,group_2
3930,7,0,group_1
3931,7,0,group_2
3932,7,0,group_1
3933,7,0,group_2
3934,7,0,group_1
3935,7,0,group_2
3936,7,0,group_1
3937,7,0,group_2
3938,7,0,group_1
3939,7,0,group_2
3940,7,0,group_1
3941,7,0,group_2
3942,7,0,group_1
3943,7,0,group_2
3944,7,0,group_1
3945,7,1,group_2
3946,7,1,group_1
3947,7,0,group_2
3948,7,0,group_1
3949,7,0,group_2
3950,7,0,group_1
3951,7,0,group_2
3952,7,0,group_1
3953,7,0,group_2
3954,7,0,group_1
3955,7,0,group_2
3956,7,1,group_1
3957,7,0,group_2
3958,7,1,group_1
3959,7,0,group_2
3960,7,0,group_1
3961,7,1,group_2
3962,7,0,group_1
3963,7,0,group_2
3964,7,0,group_1
3965,7,0,group_2
3966,7,0,group_1
3967,7,1,group_2
3968,7,1,group_1
3969,7,0,group_2
3970,7,1,group_1
3971,7,0,group_2
3972,7,1,group_1
3973,7,1,group_2
3974,7,0,group_1
3975,7,0,group_2
3976,7,0,group_1
3977,7,0,group_2
3978,7,0,group_1
3979,7,0,group_2
3980,7,0,group_1
3981,7,0,group_2
3982,7,0,group_1
3983,6,0,group_2
3984,6,0,group_1
3985,6,0,group_2
3986,6,1,group_1
3987,6,0,group_2
3988,6,0,group_1
3989,6,0,group_2
3990,6,0,group_1
3991,6,0,group_2
3992,6,0,group_1
3993,6,0,group_2
3994,6,0,group_1
3995,6,1,group_2
3996,6,0,group_1
3997,6,0,group_2
3998,6,1,group_1
3999,6,1,group_2
4000,6,0,group_1
4001,6,0,group_2
4002,6,1,group_1
4003,6,1,group_2
4004,6,1,group_1
4005,6,0,group_2
4006,6,0,group_1
4007,6,0,group_2
4008,6,1,group_1
4009,6,0,group_2
4010,6,0,group_1
4011,6,0,group_2
4012,6,0,group_1
4013,6,0,group_2
4014,6,0,group_1
4015,6,0,group_2
4016,6,1,group_1
4017,6,0,group_2
4018,6,0,group_1
4019,6,1,group_2
4020,6,0,group_1
4021,6,0,group_2
4022,6,0,group_1
4023,6,0,group_2
4024,6,0,group_1
4025,6,0,group_2
4026,6,1,group_1
4027,6,1,group_2
4028,6,0,group_1
4029,6,0,group_2
4030,6,0,group_1
4031,6,0,group_2
4032,6,0,group_1
4033,6,0,group_2
4034,6,1,group_1
4035,6,0,group_2
4036,6,0,group_1
4037,6,1,group_2
4038,6,1,group_1
4039,6,0,group_2
4040,6,1,group_1
4041,6,0,group_2
4042,6,1,group_1
4043,6,0,group_2
4044,6,1,group_1
4045,6,0,group_2
4046,6,0,group_1
4047,6,0,group_2
4048,6,0,group_1
4049,6,0,group_2
4050,6,0,group_1
4051,6,0,group_2
4052,6,0,group_1
4053,6,0,group_2
4054,6,0,group_1
4055,6,1,group_2
4056,6,0,group_1
4057,6,0,group_2
4058,6,0,group_1
4059,6,0,group_2
4060,6,0,group_1
4061,6,0,group_2
4062,6,0,group_1
4063,6,1,group_2
4064,6,0,group_1
4065,6,1,group_2
4066,6,0,group_1
4067,6,0,group_2
4068,6,0,group_1
4069,6,0,group_2
4070,6,1,group_1
4071,6,1,group_2
4072,6,0,group_1
4073,6,1,group_2
4074,6,0,group_1
4075,6,1,group_2
4076,6,1,group_1
4077,6,0,group_2
4078,6,1,group_1
4079,6,1,group_2
4080,6,0,group_1
4081,6,0,group_2
4082,6,0,group_1
4083,6,0,group_2
4084,6,0,group_1
4085,6,0,group_2
4086,6,0,group_1
4087,6,0,group_2
4088,6,0,group_1
4089,6,1,group_2
4090,6,0,group_1
4091,6,0,group_2
4092,6,0,group_1
4093,6,0,group_2
4094,6,1,group_1
4095,6,1,group_2
4096,6,0,group_1
4097,6,0,group_2
4098,6,0,group_1
4099,6,0,group_2
4100,6,0,group_1
4101,6,1,group_2
4102,6,1,group_1
4103,6,1,group_2
4104,6,0,group_1
4105,6,1,group_2
4106,6,0,group_1
4107,6,0,group_2
4108,6,0,group_1
4109,6,0,group_2
4110,6,1,group_1
4111,6,0,group_2
4112,6,0,group_1
4113,6,0,group_2
4114,6,1,group_1
4115,6,0,group_2
4116,6,1,group_1
4117,6,0,group_2
4118,6,0,group_1
4119,6,0,group_2
4120,6,0,group_1
4121,6,1,group_2
4122,6,0,group_1
4123,6,0,group_2
4124,6,0,group_1
4125,6,0,group_2
4126,6,1,group_1
4127,6,0,group_2
4128,6,0,group_1
4129,6,1,group_2
4130,6,1,group_1
4131,6,0,group_2
4132,6,0,group_1
4133,6,0,group_2
4134,6,0,group_1
4135,6,0,group_2
4136,6,0,group_1
4137,6,1,group_2
4138,6,0,group_1
4139,6,1,group_2
4140,6,0,group_1
4141,6,0,group_2
4142,6,0,group_1
4143,6,0,group_2
4144,6,0,group_1
4145,6,0,group_2
4146,6,1,group_1
4147,6,0,group_2
4148,6,0,group_1
4149,6,1,group_2
4150,6,1,group_1
4151,6,0,group_2
4152,6,0,group_1
4153,6,0,group_2
4154,6,0,group_1
4155,6,1,group_2
4156,6,0,group_1
4157,6,1,group_2
4158,6,0,group_1
4159,6,1,group_2
4160,6,0,group_1
4161,6,0,group_2
4162,6,0,group_1
4163,6,0,group_2
4164,6,0,group_1
4165,6,1,group_2
4166,6,0,group_1
4167,6,0,group_2
4168,6,0,group_1
4169,6,1,group_2
4170,6,0,group_1
4171,6,0,group_2
4172,6,0,group_1
4173,6,0,group_2
4174,6,0,group_1
4175,6,0,group_2
4176,6,1,group_1
4177,6,0,group_2
4178,6,1,group_1
4179,6,0,group_2
4180,6,1,group_1
4181,6,0,group_2
4182,6,0,group_1
4183,6,1,group_2
4184,6,0,group_1
4185,6,0,group_2
4186,6,0,group_1
4187,6,0,group_2
4188,6,1,group_1
4189,6,0,group_2
4190,6,0,group_1
4191,6,0,group_2
4192,6,0,group_1
4193,6,1,group_2
4194,6,1,group_1
4195,6,1,group_2
4196,6,0,group_1
4197,6,0,group_2
4198,6,0,group_1
4199,6,1,group_2
4200,6,0,group_1
4201,6,0,group_2
4202,6,0,group_1
4203,6,1,group_2
4204,6,0,group_1
4205,6,0,group_2
4206,6,0,group_1
4207,6,0,group_2
4208,6,1,group_1
4209,6,0,group_2
4210,6,0,group_1
4211,6,0,group_2
4212,6,0,group_1
4213,6,0,group_2
4214,6,0,group_1
4215,6,0,group_2
4216,6,1,group_1
4217,6,0,group_2
4218,6,0,group_1
4219,6,1,group_2
4220,6,0,group_1
4221,6,0,group_2
4222,6,0,group_1
4223,6,0,group_2
4224,6,0,group_1
4225,6,0,group_2
4226,6,0,group_1
4227,6,0,group_2
4228,6,0,group_1
4229,6,1,group_2
4230,6,0,group_1
4231,6,1,group_2
4232,6,0,group_1
4233,6,0,group_2
4234,6,0,group_1
4235,6,0,group_2
4236,6,1,group_1
4237,6,0,group_2
4238,6,0,group_1
4239,6,1,group_2
4240,6,0,group_1
4241,6,0,group_2
4242,6,1,group_1
4243,6,0,group_2
4244,6,1,group_1
4245,6,0,group_2
4246,6,0,group_1
4247,6,0,group_2
4248,6,0,group_1
4249,6,0,group_2
4250,6,0,group_1
4251,6,0,group_2
4252,6,1,group_1
4253,6,0,group_2
4254,6,0,group_1
4255,6,0,group_2
4256,6,0,group_1
4257,6,1,group_2
4258,6,0,group_1
4259,6,0,group_2
4260,6,0,group_1
4261,6,1,group_2
4262,6,0,group_1
4263,6,0,group_2
4264,6,1,group_1
4265,6,1,group_2
4266,6,0,group_1
4267,6,0,group_2
4268,6,0,group_1
4269,6,0,group_2
4270,6,0,group_1
4271,6,0,group_2
4272,6,0,group_1
4273,6,0,group_2
4274,6,0,group_1
4275,6,0,group_2
4276,6,0,group_1
4277,6,0,group_2
4278,6,0,group_1
4279,6,0,group_2
4280,6,0,group_1
4281,6,1,group_2
4282,6,0,group_1
4283,6,1,group_2
4284,6,0,group_1
4285,6,0,group_2
4286,6,1,group_1
4287,6,1,group_2
4288,6,0,group_1
4289,6,0,group_2
4290,6,0,group_1
4291,6,0,group_2
4292,6,0,group_1
4293,6,0,group_2
4294,6,0,group_1
4295,6,0,group_2
4296,6,0,group_1
4297,6,0,group_2
4298,6,1,group_1
4299,6,1,group_2
4300,6,0,group_1
4301,6,0,group_2
4302,6,0,group_1
4303,6,0,group_2
4304,6,1,group_1
4305,6,0,group_2
4306,6,0,group_1
4307,6,0,group_2
4308,6,1,group_1
4309,6,0,group_2
4310,6,1,group_1
4311,6,1,group_2
4312,6,1,group_1
4313,6,0,group_2
4314,6,0,group_1
4315,6,0,group_2
4316,6,0,group_1
4317,6,1,group_2
4318,6,0,group_1
4319,6,0,group_2
4320,6,0,group_1
4321,6,1,group_2
4322,6,0,group_1
4323,6,0,group_2
4324,6,0,group_1
4325,6,0,group_2
4326,6,1,group_1
4327,6,1,group_2
4328,6,0,group_1
4329,6,0,group_2
4330,6,1,group_1
4331,6,0,group_2
4332,6,0,group_1
4333,6,0,group_2
4334,6,1,group_1
4335,6,0,group_2
4336,6,0,group_1
4337,6,1,group_2
4338,6,1,group_1
4339,6,0,group_2
4340,6,1,group_1
4341,6,0,group_2
4342,6,0,group_1
4343,6,0,group_2
4344,6,0,group_1
4345,6,0,group_2
4346,6,0,group_1
4347,6,0,group_2
4348,5,1,group_1
4349,5,0,group_2
4350,5,1,group_1
4351,5,0,group_2
4352,5,1,group_1
4353,5,0,group_2
4354,5,0,group_1
4355,5,0,group_2
4356,5,0,group_1
4357,5,0,group_2
4358,5,0,group_1
4359,5,0,group_2
4360,5,0,group_1
4361,5,0,group_2
4362,5,0,group_1
4363,5,1,group_2
4364,5,0,group_1
4365,5,1,group_2
4366,5,0,group_1
4367,5,1,group_2
4368,5,0,group_1
4369,5,1,group_2
4370,5,0,group_1
4371,5,0,group_2
4372,5,1,group_1
4373,5,1,group_2
4374,5,0,group_1
4375,5,0,group_2
4376,5,0,group_1
4377,5,0,group_2
4378,5,0,group_1
4379,5,1,group_2
4380,5,0,group_1
4381,5,0,group_2
4382,5,0,group_1
4383,5,1,group_2
4384,5,1,group_1
4385,5,0,group_2
4386,5,0,group_1
4387,5,0,group_2
4388,5,0,group_1
4389,5,0,group_2
4390,5,0,group_1
4391,5,1,group_2
4392,5,0,group_1
4393,5,0,group_2
4394,5,1,group_1
4395,5,0,group_2
4396,5,0,group_1
4397,5,0,group_2
4398,5,0,group_1
4399,5,1,group_2
4400,5,0,group_1
4401,5,0,group_2
4402,5,0,group_1
4403,5,0,group_2
4404,5,0,group_1
4405,5,0,group_2
4406,5,0,group_1
4407,5,0,group_2
4408,5,1,group_1
4409,5,1,group_2
4410,5,0,group_1
4411,5,0,group_2
4412,5,1,group_1
4413,5,0,group_2
4414,5,0,group_1
4415,5,0,group_2
4416,5,0,group_1
4417,5,0,group_2
4418,5,0,group_1
4419,5,0,group_2
4420,5,0,group_1
4421,5,0,group_2
4422,5,0,group_1
4423,5,1,group_2
4424,5,0,group_1
4425,5,0,group_2
4426,5,0,group_1
4427,5,0,group_2
4428,5,0,group_1
4429,5,0,group_2
4430,5,1,group_1
4431,5,0,group_2
4432,5,0,group_1
4433,5,1,group_2
4434,5,0,group_1
4435,5,0,group_2
4436,5,0,group_1
4437,5,0,group_2
4438,5,0,group_1
4439,5,1,group_2
4440,5,1,group_1
4441,5,0,group_2
4442,5,0,group_1
4443,5,0,group_2
4444,5,0,group_1
4445,5,0,group_2
4446,5,1,group_1
4447,5,0,group_2
4448,5,1,group_1
4449,5,1,group_2
4450,5,1,group_1
4451,5,0,group_2
4452,5,0,group_1
4453,5,0,group_2
4454,5,0,group_1
4455,5,0,group_2
4456,5,0,group_1
4457,5,0,group_2
4458,5,1,group_1
4459,5,1,group_2
4460,5,1,group_1
4461,5,0,group_2
4462,5,1,group_1
4463,5,1,group_2
4464,5,1,group_1
4465,5,1,group_2
4466,5,1,group_1
4467,5,1,group_2
4468,5,0,group_1
4469,5,0,group_2
4470,5,1,group_1
4471,5,0,group_2
4472,5,0,group_1
4473,5,0,group_2
4474,5,0,group_1
4475,5,1,group_2
4476,5,0,group_1
4477,5,1,group_2
4478,5,0,group_1
4479,5,0,group_2
4480,5,1,group_1
4481,5,0,group_2
4482,5,0,group_1
4483,5,1,group_2
4484,5,1,group_1
4485,5,0,group_2
4486,5,0,group_1
4487,5,1,group_2
4488,5,0,group_1
4489,5,0,group_2
4490,5,0,group_1
4491,5,0,group_2
4492,5,0,group_1
4493,5,1,group_2
4494,5,0,group_1
4495,5,0,group_2
4496,5,0,group_1
4497,5,0,group_2
4498,5,1,group_1
4499,5,1,group_2
4500,5,0,group_1
4501,5,0,group_2
4502,5,0,group_1
4503,5,0,group_2
4504,5,0,group_1
4505,5,0,group_2
4506,5,0,group_1
4507,5,1,group_2
4508,5,1,group_1
4509,5,1,group_2
4510,5,1,group_1
4511,5,0,group_2
4512,5,0,group_1
4513,5,1,group_2
4514,5,0,group_1
4515,5,1,group_2
4516,5,0,group_1
4517,5,0,group_2
4518,5,0,group_1
4519,5,1,group_2
4520,5,0,group_1
4521,5,1,group_2
4522,5,1,group_1
4523,5,0,group_2
4524,5,0,group_1
4525,5,0,group_2
4526,5,0,group_1
4527,5,0,group_2
4528,5,1,group_1
4529,5,1,group_2
4530,5,0,group_1
4531,5,0,group_2
4532,5,0,group_1
4533,5,0,group_2
4534,5,0,group_1
4535,5,0,group_2
4536,5,0,group_1
4537,5,0,group_2
4538,5,1,group_1
4539,5,0,group_2
4540,5,0,group_1
4541,5,0,group_2
4542,5,0,group_1
4543,5,0,group_2
4544,5,0,group_1
4545,5,0,group_2
4546,5,1,group_1
4547,5,0,group_2
4548,5,0,group_1
4549,5,0,group_2
4550,5,0,group_1
4551,5,0,group_2
4552,5,0,group_1
4553,5,0,group_2
4554,5,0,group_1
4555,5,0,group_2
4556,5,1,group_1
4557,5,0,group_2
4558,5,0,group_1
4559,5,0,group_2
4560,5,1,group_1
4561,5,1,group_2
4562,5,0,group_1
4563,5,0,group_2
4564,5,0,group_1
4565,5,0,group_2
4566,5,1,group_1
4567,5,0,group_2
4568,5,0,group_1
4569,5,0,group_2
4570,5,0,group_1
4571,5,0,group_2
4572,5,0,group_1
4573,5,1,group_2
4574,5,0,group_1
4575,5,0,group_2
4576,5,0,group_1
4577,5,0,group_2
4578,5,0,group_1
4579,5,0,group_2
4580,5,0,group_1
4581,5,0,group_2
4582,5,1,group_1
4583,5,0,group_2
4584,5,0,group_1
4585,5,1,group_2
4586,5,0,group_1
4587,5,0,group_2
4588,5,0,group_1
4589,5,0,group_2
4590,5,0,group_1
4591,5,0,group_2
4592,5,1,group_1
4593,5,0,group_2
4594,5,0,group_1
4595,5,1,group_2
4596,5,0,group_1
4597,5,1,group_2
4598,5,0,group_1
4599,5,0,group_2
4600,5,1,group_1
4601,5,0,group_2
4602,5,0,group_1
4603,5,0,group_2
4604,5,0,group_1
4605,5,1,group_2
4606,5,1,group_1
4607,5,1,group_2
4608,5,0,group_1
4609,5,0,group_2
4610,5,0,group_1
4611,5,0,group_2
4612,5,0,group_1
4613,5,0,group_2
4614,5,0,group_1
4615,5,1,group_2
4616,5,0,group_1
4617,5,1,group_2
4618,5,0,group_1
4619,5,0,group_2
4620,5,0,group_1
4621,5,0,group_2
4622,5,0,group_1
4623,5,0,group_2
4624,5,0,group_1
4625,5,0,group_2
4626,5,1,group_1
4627,5,0,group_2
4628,5,1,group_1
4629,5,0,group_2
4630,5,0,group_1
4631,5,0,group_2
4632,5,1,group_1
4633,5,0,group_2
4634,5,0,group_1
4635,5,1,group_2
4636,5,0,group_1
4637,5,0,group_2
4638,5,0,group_1
4639,5,0,group_2
4640,5,0,group_1
4641,5,0,group_2
4642,5,1,group_1
4643,5,1,group_2
4644,5,1,group_1
4645,5,0,group_2
4646,5,0,group_1
4647,5,1,group_2
4648,5,0,group_1
4649,5,1,group_2
4650,5,0,group_1
4651,5,0,group_2
4652,5,0,group_1
4653,5,0,group_2
4654,5,0,group_1
4655,5,0,group_2
4656,5,0,group_1
4657,5,0,group_2
4658,5,1,group_1
4659,5,1,group_2
4660,5,1,group_1
4661,5,1,group_2
4662,5,0,group_1
4663,5,1,group_2
4664,5,0,group_1
4665,5,0,group_2
4666,5,0,group_1
4667,5,0,group_2
4668,5,0,group_1
4669,5,1,group_2
4670,5,0,group_1
4671,5,0,group_2
4672,5,1,group_1
4673,5,0,group_2
4674,5,0,group_1
4675,5,0,group_2
4676,5,1,group_1
4677,5,1,group_2
4678,5,0,group_1
4679,5,1,group_2
4680,5,0,group_1
4681,5,0,group_2
4682,5,1,group_1
4683,5,0,group_2
4684,5,0,group_1
4685,5,0,group_2
4686,4,1,group_1
4687,4,0,group_2
4688,4,0,group_1
4689,4,0,group_2
4690,4,0,group_1
4691,4,0,group_2
4692,4,1,group_1
4693,4,0,group_2
4694,4,0,group_1
4695,4,1,group_2
4696,4,0,group_1
4697,4,0,group_2
4698,4,0,group_1
4699,4,0,group_2
4700,4,1,group_1
4701,4,1,group_2
4702,4,1,group_1
4703,4,0,group_2
4704,4,0,group_1
4705,4,1,group_2
4706,4,0,group_1
4707,4,0,group_2
4708,4,0,group_1
4709,4,0,group_2
4710,4,1,group_1
4711,4,0,group_2
4712,4,0,group_1
4713,4,1,group_2
4714,4,0,group_1
4715,4,0,group_2
4716,4,0,group_1
4717,4,0,group_2
4718,4,1,group_1
4719,4,1,group_2
4720,4,0,group_1
4721,4,0,group_2
4722,4,1,group_1
4723,4,0,group_2
4724,4,0,group_1
4725,4,0,group_2
4726,4,0,group_1
4727,4,0,group_2
4728,4,0,group_1
4729,4,0,group_2
4730,4,1,group_1
4731,4,0,group_2
4732,4,0,group_1
4733,4,1,group_2
4734,4,0,group_1
4735,4,0,group_2
4736,4,0,group_1
4737,4,0,group_2
4738,4,0,group_1
4739,4,0,group_2
4740,4,1,group_1
4741,4,0,group_2
4742,4,0,group_1
4743,4,0,group_2
4744,4,1,group_1
4745,4,1,group_2
4746,4,0,group_1
4747,4,0,group_2
4748,4,1,group_1
4749,4,1,group_2
4750,4,0,group_1
4751,4,1,group_2
4752,4,1,group_1
4753,4,1,group_2
4754,4,1,group_1
4755,4,1,group_2
4756,4,1,group_1
4757,4,0,group_2
4758,4,0,group_1
4759,4,1,group_2
4760,4,0,group_1
4761,4,0,group_2
4762,4,0,group_1
4763,4,0,group_2
4764,4,0,group_1
4765,4,0,group_2
4766,4,0,group_1
4767,4,0,group_2
4768,4,0,group_1
4769,4,0,group_2
4770,4,1,group_1
4771,4,1,group_2
4772,4,0,group_1
4773,4,1,group_2
4774,4,1,group_1
4775,4,1,group_2
4776,4,0,group_1
4777,4,1,group_2
4778,4,0,group_1
4779,4,1,group_2
4780,4,0,group_1
4781,4,1,group_2
4782,4,0,group_1
4783,4,1,group_2
4784,4,1,group_1
4785,4,1,group_2
4786,4,0,group_1
4787,4,1,group_2
4788,4,1,group_1
4789,4,1,group_2
4790,4,0,group_1
4791,4,0,group_2
4792,4,0,group_1
4793,4,0,group_2
4794,4,0,group_1
4795,4,1,group_2
4796,4,1,group_1
4797,4,0,group_2
4798,4,1,group_1
4799,4,0,group_2
4800,4,0,group_1
4801,4,0,group_2
4802,4,1,group_1
4803,4,0,group_2
4804,4,0,group_1
4805,4,0,group_2
4806,4,0,group_1
4807,4,1,group_2
4808,4,0,group_1
4809,4,0,group_2
4810,4,1,group_1
4811,4,0,group_2
4812,4,0,group_1
4813,4,1,group_2
4814,4,1,group_1
4815,4,0,group_2
4816,4,0,group_1
4817,4,1,group_2
4818,4,0,group_1
4819,4,0,group_2
4820,4,1,group_1
4821,4,1,group_2
4822,4,0,group_1
4823,4,0,group_2
4824,4,0,group_1
4825,4,0,group_2
4826,4,0,group_1
4827,4,0,group_2
4828,4,0,group_1
4829,4,1,group_2
4830,4,0,group_1
4831,4,0,group_2
4832,4,0,group_1
4833,4,1,group_2
4834,4,1,group_1
4835,4,0,group_2
4836,4,1,group_1
4837,4,1,group_2
4838,4,0,group_1
4839,4,0,group_2
4840,4,0,group_1
4841,4,0,group_2
4842,4,0,group_1
4843,4,0,group_2
4844,4,1,group_1
4845,4,0,group_2
4846,4,1,group_1
4847,4,0,group_2
4848,4,0,group_1
4849,4,0,group_2
4850,4,0,group_1
4851,4,0,group_2
4852,4,0,group_1
4853,4,1,group_2
4854,4,1,group_1
4855,4,0,group_2
4856,4,0,group_1
4857,4,0,group_2
4858,4,0,group_1
4859,4,1,group_2
4860,4,0,group_1
4861,4,0,group_2
4862,4,1,group_1
4863,4,0,group_2
4864,4,0,group_1
4865,4,0,group_2
4866,4,0,group_1
4867,4,0,group_2
4868,4,0,group_1
4869,4,0,group_2
4870,4,0,group_1
4871,4,1,group_2
4872,4,0,group_1
4873,4,0,group_2
4874,4,0,group_1
4875,4,0,group_2
4876,4,0,group_1
4877,4,0,group_2
4878,4,1,group_1
4879,4,0,group_2
4880,4,0,group_1
4881,4,0,group_2
4882,4,0,group_1
4883,4,1,group_2
4884,4,0,group_1
4885,4,0,group_2
4886,4,0,group_1
4887,4,0,group_2
4888,4,0,group_1
4889,4,0,group_2
4890,4,0,group_1
4891,4,1,group_2
4892,4,0,group_1
4893,4,0,group_2
4894,4,0,group_1
4895,4,0,group_2
4896,4,0,group_1
4897,4,0,group_2
4898,4,0,group_1
4899,4,1,group_2
4900,4,0,group_1
4901,4,0,group_2
4902,4,1,group_1
4903,4,0,group_2
4904,4,0,group_1
4905,4,0,group_2
4906,4,1,group_1
4907,4,0,group_2
4908,4,0,group_1
4909,4,0,group_2
4910,4,0,group_1
4911,4,0,group_2
4912,4,0,group_1
4913,4,0,group_2
4914,4,0,group_1
4915,4,0,group_2
4916,4,0,group_1
4917,4,1,group_2
4918,4,1,group_1
4919,4,0,group_2
4920,4,0,group_1
4921,4,0,group_2
4922,4,0,group_1
4923,4,1,group_2
4924,4,0,group_1
4925,4,0,group_2
4926,4,0,group_1
4927,4,0,group_2
4928,4,0,group_1
4929,4,0,group_2
4930,4,0,group_1
4931,4,0,group_2
4932,4,0,group_1
4933,4,0,group_2
4934,4,1,group_1
4935,4,1,group_2
4936,4,0,group_1
4937,4,0,group_2
4938,4,0,group_1
4939,4,1,group_2
4940,4,0,group_1
4941,4,1,group_2
4942,4,0,group_1
4943,4,0,group_2
4944,4,0,group_1
4945,4,0,group_2
4946,4,0,group_1
4947,4,0,group_2
4948,4,0,group_1
4949,4,1,group_2
4950,4,1,group_1
4951,4,0,group_2
4952,4,1,group_1
4953,4,1,group_2
4954,4,0,group_1
4955,4,1,group_2
4956,4,0,group_1
4957,4,1,group_2
4958,4,0,group_1
4959,4,0,group_2
4960,4,0,group_1
4961,4,0,group_2
4962,4,0,group_1
4963,4,0,group_2
4964,4,1,group_1
4965,4,0,group_2
4966,4,1,group_1
4967,4,0,group_2
4968,4,1,group_1
4969,4,0,group_2
4970,4,1,group_1
4971,4,0,group_2
4972,4,0,group_1
4973,4,0,group_2
4974,4,0,group_1
4975,4,1,group_2
4976,4,0,group_1
4977,4,0,group_2
4978,4,1,group_1
4979,4,0,group_2
1,18,0,group_2
2,18,0,group_1
3,18,0,group_2
4,18,0,group_1
5,18,0,group_2
6,18,0,group_1
7,18,0,group_2
8,18,0,group_1
9,18,0,group_2
10,18,0,group_1
11,18,0,group_2
12,18,0,group_1
13,18,0,group_2
14,18,0,group_1
15,18,0,group_2
16,18,0,group_1
17,18,0,group_2
18,18,1,group_1
19,18,0,group_2
20,18,1,group_1
21,18,0,group_2
22,18,0,group_1
23,18,1,group_2
24,18,0,group_1
25,18,0,group_2
26,18,0,group_1
27,18,0,group_2
28,18,0,group_1
29,18,1,group_2
30,18,0,group_1
31,18,0,group_2
32,18,0,group_1
33,18,1,group_2
34,18,0,group_1
35,18,0,group_2
36,18,1,group_1
37,18,0,group_2
38,18,1,group_1
39,18,0,group_2
40,18,1,group_1
41,18,1,group_2
42,18,0,group_1
43,18,0,group_2
44,18,1,group_1
45,18,0,group_2
46,18,0,group_1
47,18,0,group_2
48,18,0,group_1
49,18,0,group_2
50,18,0,group_1
51,18,0,group_2
52,18,0,group_1
53,18,0,group_2
54,18,0,group_1
55,18,0,group_2
56,18,0,group_1
57,18,0,group_2
58,18,0,group_1
59,18,0,group_2
60,18,0,group_1
61,18,0,group_2
62,18,0,group_1
63,18,0,group_2
64,18,1,group_1
65,18,0,group_2
66,18,0,group_1
67,18,0,group_2
68,18,0,group_1
69,18,0,group_2
70,18,0,group_1
71,18,0,group_2
72,18,1,group_1
73,18,0,group_2
74,18,0,group_1
75,18,0,group_2
76,18,0,group_1
