login_id,allowed_notifications,battles_played_total,battles_played,payer,date_id,dau,group
2885,,8,0,False,21,0,group_2
2886,,0,0,False,21,0,group_1
2887,,2,0,False,21,0,group_2
2888,,40,0,False,21,0,group_1
2889,,9,0,False,21,0,group_2
2890,,3,0,False,21,0,group_1
2891,,10,0,False,21,0,group_2
2892,,11,0,False,21,0,group_1
2893,,6,0,False,21,0,group_2
2894,,4,0,False,21,0,group_1
2895,,126,6,False,21,1,group_2
2896,,140,5,False,21,1,group_1
2897,,105,7,False,21,1,group_2
2898,,51,0,False,21,1,group_1
2899,,2,0,False,21,0,group_2
2900,,0,0,False,21,0,group_1
2901,,2,0,False,21,0,group_2
2902,,2,0,False,21,0,group_1
2903,,3,0,False,21,0,group_2
2904,,6,0,False,21,0,group_1
2905,,106,5,False,21,1,group_2
2906,,92,1,True,21,1,group_1
2907,,5,0,False,21,0,group_2
2908,,1,0,False,21,0,group_1
2909,,142,6,False,21,1,group_2
2910,,2,0,False,21,0,group_1
2911,,17,0,False,21,0,group_2
2912,,0,0,False,21,0,group_1
2913,,7,0,False,21,0,group_2
2914,,1,0,False,21,0,group_1
2915,,19,0,False,21,0,group_2
2916,,0,0,False,21,0,group_1
2917,,55,4,True,21,1,group_2
2918,,4,0,False,21,0,group_1
2919,,47,2,False,21,1,group_2
2920,,2,0,False,21,0,group_1
2921,,3,0,False,21,0,group_2
2922,,3,0,False,21,0,group_1
2923,,27,0,False,21,0,group_2
2924,,3,0,False,21,0,group_1
2925,,3,0,False,21,0,group_2
2926,,2,0,False,21,0,group_1
2927,,10,0,False,21,0,group_2
2928,,1,0,False,21,0,group_1
2929,,2,0,False,21,0,group_2
2930,,3,0,False,21,0,group_1
2931,,3,0,False,21,0,group_2
2932,,21,0,False,21,0,group_1
2933,,7,0,False,21,0,group_2
2934,,69,0,True,21,0,group_1
2935,,4,0,False,21,0,group_2
2936,,40,0,False,21,0,group_1
2937,,5,0,False,21,0,group_2
2938,,2,0,False,21,0,group_1
2939,,5,0,False,21,0,group_2
2940,,1,0,False,21,0,group_1
2941,,151,12,False,21,1,group_2
2942,,23,0,False,21,0,group_1
2943,,2,0,False,21,0,group_2
2944,,4,0,False,21,0,group_1
2945,,17,0,False,21,0,group_2
2946,,9,0,False,21,0,group_1
2947,,1,0,False,21,0,group_2
2948,,23,0,False,21,0,group_1
2949,,20,0,False,21,0,group_2
2950,,1,0,False,21,0,group_1
2951,,52,0,False,21,0,group_2
2952,,4,0,False,21,0,group_1
2953,,4,0,False,21,0,group_2
2954,,2,0,False,21,0,group_1
2955,,1,0,False,21,0,group_2
2956,,2,0,False,21,0,group_1
2957,,88,0,False,21,0,group_2
2958,,14,0,False,21,0,group_1
2959,,80,2,False,21,1,group_2
2960,,5,0,False,21,0,group_1
2961,,2,0,False,21,0,group_2
2962,,9,0,False,21,0,group_1
2963,,6,0,False,21,0,group_2
2964,,2,0,False,21,0,group_1
2965,,2,0,False,21,0,group_2
2966,,28,0,False,21,0,group_1
2967,,76,2,False,21,1,group_2
2968,,74,3,False,21,1,group_1
2969,,3,0,False,21,0,group_2
2970,,97,6,False,21,1,group_1
2971,,5,0,False,21,0,group_2
2972,,4,0,False,21,0,group_1
2973,,3,0,False,21,0,group_2
2974,,2,0,False,21,0,group_1
2975,,4,0,False,21,0,group_2
2976,,4,0,False,21,0,group_1
2977,,38,0,False,21,0,group_2
2978,,2,0,False,21,0,group_1
2979,,93,10,False,21,1,group_2
2980,,0,0,False,21,0,group_1
2981,,2,0,False,21,0,group_2
2982,,2,0,False,21,0,group_1
2983,,10,0,False,21,0,group_2
2984,,4,0,False,21,0,group_1
2985,,1,0,False,21,0,group_2
2986,,40,1,False,21,1,group_1
2987,,27,0,True,21,0,group_2
2988,,2,0,False,21,0,group_1
2989,,3,0,False,21,0,group_2
2990,,160,20,False,21,1,group_1
2991,,6,0,False,21,0,group_2
2992,,1,0,False,21,0,group_1
2993,,2,0,False,21,0,group_2
2994,,52,2,False,21,1,group_1
2995,,3,0,False,21,0,group_2
2996,,6,0,False,21,0,group_1
2997,,1,0,False,21,0,group_2
2998,,175,18,False,21,1,group_1
2999,,18,0,False,21,0,group_2
3000,,2,0,False,21,0,group_1
3001,,1,0,False,21,0,group_2
3002,,70,0,False,21,0,group_1
3003,,2,0,False,21,0,group_2
3004,,5,0,False,21,0,group_1
3005,,6,0,False,21,0,group_2
3006,,32,0,False,21,0,group_1
3007,,5,0,False,21,0,group_2
3008,,3,0,False,21,0,group_1
3009,,7,0,False,21,0,group_2
3010,,0,0,False,21,0,group_1
3011,,4,0,False,21,0,group_2
3012,,4,0,False,21,0,group_1
3013,,10,0,False,21,0,group_2
3014,,13,0,False,21,0,group_1
3015,,2,0,False,21,0,group_2
3016,,37,0,False,21,0,group_1
3017,,9,0,False,21,0,group_2
3018,,5,0,False,21,0,group_1
3019,,11,0,False,21,0,group_2
3020,,2,0,False,21,0,group_1
3021,,1,0,False,21,0,group_2
3022,,2,0,False,21,0,group_1
3023,,5,0,False,21,0,group_2
3024,,115,14,False,21,1,group_1
3025,,13,0,False,21,0,group_2
3026,,4,0,False,21,0,group_1
3027,,26,0,False,21,0,group_2
3028,,9,0,False,21,0,group_1
3029,,2,0,False,21,0,group_2
3030,,3,0,False,21,0,group_1
3031,,4,0,False,21,0,group_2
3032,,4,0,False,21,0,group_1
3033,,285,18,False,21,1,group_2
3034,,11,0,False,21,0,group_1
3035,,6,0,False,21,0,group_2
3036,,12,2,False,21,1,group_1
3037,,12,0,False,21,0,group_2
3038,,16,0,False,21,0,group_1
3039,,23,0,False,21,0,group_2
3040,,31,0,False,21,0,group_1
3041,,111,10,False,21,1,group_2
3042,,11,0,False,21,0,group_1
3043,,8,0,False,21,0,group_2
3044,,85,2,False,21,1,group_1
3045,,158,11,True,21,1,group_2
3046,,86,1,False,21,1,group_1
3047,,2,0,False,21,0,group_2
3048,,14,0,False,21,0,group_1
3049,,4,0,False,21,0,group_2
3050,,13,0,False,21,0,group_1
3051,,2,0,False,21,0,group_2
3052,,4,0,False,21,0,group_1
3053,,5,0,False,21,0,group_2
3054,,106,7,True,21,1,group_1
3055,,5,0,False,21,0,group_2
3056,,2,0,False,21,0,group_1
3057,,10,0,False,21,0,group_2
3058,,1,0,False,21,0,group_1
3059,,3,0,False,21,0,group_2
3060,,133,1,False,21,1,group_1
3061,,21,1,False,21,1,group_2
3062,,2,0,False,21,0,group_1
3063,,5,0,False,21,0,group_2
3064,,99,0,False,21,1,group_1
3065,,0,0,False,21,0,group_2
3066,,1,0,False,21,0,group_1
3067,,7,0,False,21,0,group_2
3068,,2,0,False,21,0,group_1
3069,,1,0,False,21,0,group_2
3070,,2,0,False,21,0,group_1
3071,,220,6,False,21,1,group_2
3072,,17,0,True,21,0,group_1
3073,,72,1,False,21,1,group_2
3074,,0,0,False,21,0,group_1
3075,,4,0,False,21,0,group_2
3076,,37,1,False,21,1,group_1
3077,,109,0,False,21,0,group_2
3078,,129,12,False,21,1,group_1
3079,,3,0,False,21,0,group_2
3080,,4,0,False,21,0,group_1
3081,,1,0,False,21,0,group_2
3082,,16,0,False,21,0,group_1
3083,,304,31,False,21,1,group_2
3084,,4,0,False,21,0,group_1
3085,,255,21,False,21,1,group_2
3086,,6,0,False,21,0,group_1
3087,,3,0,False,21,0,group_2
3088,,270,37,False,21,1,group_1
3089,,3,0,False,21,0,group_2
3090,,0,0,False,21,0,group_1
3091,,4,0,False,21,0,group_2
3092,,5,0,False,21,0,group_1
3093,,164,14,False,21,1,group_2
3094,,35,0,False,21,0,group_1
3095,,25,0,False,21,0,group_2
3096,,1,0,False,21,0,group_1
3097,,6,0,False,21,0,group_2
3098,,65,0,False,21,1,group_1
3099,,499,43,False,21,1,group_2
3100,,7,0,False,21,0,group_1
3101,,0,0,False,21,0,group_2
3102,,155,22,False,21,1,group_1
3103,,10,0,False,21,0,group_2
3104,,5,0,False,21,0,group_1
3105,,2,0,False,21,0,group_2
3106,,2,0,False,21,0,group_1
3107,,4,0,False,21,0,group_2
3108,,88,6,True,21,1,group_1
3109,,2,0,False,21,0,group_2
3110,,2,0,False,21,0,group_1
3111,,2,0,False,21,0,group_2
3112,,38,0,False,21,0,group_1
3113,,4,0,False,21,0,group_2
3114,,8,0,False,21,0,group_1
3115,,15,0,False,21,1,group_2
3116,,3,0,False,21,0,group_1
3117,,0,0,False,21,0,group_2
3118,,182,15,False,21,1,group_1
3119,,10,0,False,21,0,group_2
3120,,19,0,False,21,0,group_1
3121,,268,8,False,21,1,group_2
3122,,8,0,False,21,0,group_1
3123,,2,0,False,21,0,group_2
3124,,7,0,False,21,0,group_1
3125,,7,0,False,21,0,group_2
3126,,5,0,False,21,0,group_1
3127,,10,0,False,21,0,group_2
3128,,14,0,False,21,0,group_1
3129,,4,0,False,21,0,group_2
3130,,23,0,False,21,0,group_1
3131,,5,0,False,21,0,group_2
3132,,3,0,False,21,0,group_1
3133,,2,0,False,21,0,group_2
3134,,8,0,False,21,0,group_1
3135,,2,0,False,21,0,group_2
3136,,0,0,False,21,0,group_1
3137,,105,23,False,21,1,group_2
3138,,125,5,False,21,1,group_1
3139,,3,0,False,21,0,group_2
3140,,11,0,False,21,0,group_1
3141,,2,0,False,21,0,group_2
3142,,1,0,False,21,0,group_1
3143,,5,0,False,21,0,group_2
3144,,0,0,False,21,0,group_1
3145,,3,0,False,21,0,group_2
3146,,32,0,False,21,0,group_1
3147,,38,0,False,21,0,group_2
3148,,2,0,False,21,0,group_1
3149,,1,0,False,21,0,group_2
3150,,3,0,False,21,0,group_1
3151,,5,0,False,21,0,group_2
3152,,2,0,False,21,0,group_1
3153,,44,1,False,21,1,group_2
3154,,4,0,False,21,0,group_1
3155,,11,0,False,21,0,group_2
3156,,7,0,False,21,0,group_1
3157,,104,1,False,21,1,group_2
3158,,139,4,False,21,1,group_1
3159,,100,7,False,21,1,group_2
3160,,40,0,False,21,0,group_1
3161,,3,0,False,21,0,group_2
3162,,22,0,False,21,0,group_1
3163,,8,0,False,21,0,group_2
3164,,4,0,False,21,0,group_1
3165,,1,0,False,21,0,group_2
3166,,2,0,False,21,0,group_1
3167,,0,0,False,21,0,group_2
3168,,5,0,False,21,0,group_1
3169,,1,0,False,21,0,group_2
3170,,3,0,False,21,0,group_1
3171,,92,21,False,21,1,group_2
3172,,63,0,False,21,0,group_1
3173,,11,0,False,21,0,group_2
3174,,11,0,False,21,0,group_1
3175,,2,0,False,21,0,group_2
3176,,1,0,False,21,0,group_1
3177,,2,0,False,21,0,group_2
3178,,5,0,False,21,0,group_1
3179,,31,0,False,21,0,group_2
3180,,36,1,False,21,1,group_1
3181,,4,0,False,21,0,group_2
3182,,17,0,False,21,0,group_1
3183,,3,0,False,21,0,group_2
3184,,3,0,False,21,0,group_1
3185,,5,0,False,21,0,group_2
3186,,11,0,False,21,0,group_1
3187,,4,0,False,21,0,group_2
3188,,6,0,False,21,0,group_1
3189,,44,0,False,21,0,group_2
3190,,9,0,False,21,0,group_1
3191,,123,3,True,21,1,group_2
3192,,4,0,False,21,0,group_1
3193,,18,0,False,21,0,group_2
3194,,2,0,False,21,0,group_1
3195,,133,11,False,21,1,group_2
3196,,4,0,False,21,0,group_1
3197,,21,0,False,21,0,group_2
3198,,56,3,False,21,1,group_1
3199,,10,0,False,21,0,group_2
3200,,2,0,False,21,0,group_1
3201,,5,0,False,21,0,group_2
3202,,2,0,False,21,0,group_1
3203,,280,8,False,21,1,group_2
3204,,17,0,False,21,0,group_1
3205,,2,0,False,21,0,group_2
3206,,4,0,False,21,0,group_1
3207,,3,0,False,21,0,group_2
3208,,3,0,False,21,0,group_1
3209,,101,14,False,21,1,group_2
3210,,1,0,False,21,0,group_1
3211,,152,5,False,21,1,group_2
3212,,16,0,False,21,0,group_1
3213,,3,0,False,21,0,group_2
3214,,13,0,False,21,0,group_1
3215,,42,0,False,21,0,group_2
3216,,164,25,False,21,1,group_1
3217,,3,0,False,21,0,group_2
3218,,35,0,False,21,0,group_1
3219,,4,0,False,21,0,group_2
3220,,67,2,False,21,1,group_1
3221,,9,0,False,21,0,group_2
3222,,42,0,False,21,1,group_1
3223,,265,28,True,21,1,group_2
3224,,7,0,False,21,0,group_1
3225,,1,0,False,21,0,group_2
3226,,185,32,False,21,1,group_1
3227,,1,0,False,21,0,group_2
3228,,0,0,False,21,0,group_1
3229,,15,0,False,21,0,group_2
3230,,20,0,False,21,0,group_1
3231,,6,0,False,21,0,group_2
3232,,5,0,False,21,0,group_1
3233,,12,0,False,21,0,group_2
3234,,1,0,False,21,0,group_1
3235,,10,0,False,21,0,group_2
3236,,8,0,False,21,0,group_1
3237,,4,0,False,21,0,group_2
3238,,1,0,False,21,0,group_1
3239,,38,1,False,21,1,group_2
3240,,3,0,False,21,0,group_1
3241,,324,43,False,21,1,group_2
3242,,0,0,False,21,0,group_1
3243,,34,1,False,21,1,group_2
3244,,150,4,False,21,1,group_1
3245,,7,0,False,21,0,group_2
3246,,1,0,False,21,0,group_1
3247,,8,0,False,21,0,group_2
3248,,32,0,False,21,0,group_1
3249,,31,0,False,21,0,group_2
3250,,52,1,False,21,1,group_1
3251,,3,0,False,21,0,group_2
3252,,102,28,False,21,1,group_1
3253,,57,1,False,21,1,group_2
3254,,7,0,False,21,0,group_1
3255,,3,0,False,21,0,group_2
3256,,70,4,False,21,1,group_1
3257,,2,0,False,21,0,group_2
3258,,16,0,False,21,0,group_1
3259,,23,0,False,21,0,group_2
3260,,2,0,False,21,0,group_1
3261,,12,0,False,21,0,group_2
3262,,2,0,False,21,0,group_1
3263,,8,0,False,21,0,group_2
3264,,28,0,False,21,1,group_1
3265,,157,5,False,21,1,group_2
3266,,5,0,False,21,0,group_1
3267,,2,0,False,21,0,group_2
3268,,12,0,False,21,0,group_1
3269,,49,0,False,21,0,group_2
3270,,2,0,False,21,0,group_1
3271,,3,0,False,21,0,group_2
3272,,2,0,False,21,0,group_1
3273,,30,0,False,21,0,group_2
3274,,30,0,False,21,0,group_1
3275,,161,6,True,21,1,group_2
3276,,2,0,False,21,0,group_1
3277,,2,0,False,21,0,group_2
3278,,3,0,False,21,0,group_1
3279,,67,0,True,21,0,group_2
3280,,4,0,False,21,0,group_1
3281,,1,0,False,21,0,group_2
3282,,8,0,False,21,0,group_1
3283,,2,0,False,21,0,group_2
3284,,2,0,False,21,0,group_1
3285,,42,2,True,21,1,group_2
3286,,3,0,False,21,0,group_1
3287,,5,0,False,21,0,group_2
3288,,2,0,False,21,0,group_1
3289,,4,0,False,21,0,group_2
3290,,10,0,False,21,0,group_1
3291,,8,0,False,21,0,group_2
3292,,6,0,False,21,0,group_1
3293,,48,0,False,21,0,group_2
3294,,24,0,False,21,0,group_1
3295,,49,3,False,21,1,group_2
3296,,4,0,False,21,0,group_1
3297,,2,0,False,21,0,group_2
3298,,7,0,False,21,0,group_1
3299,,22,0,False,21,0,group_2
3300,,180,13,False,21,1,group_1
3301,,8,0,False,21,0,group_2
3302,,1,0,False,21,0,group_1
3303,,1,0,False,21,0,group_2
3304,,85,3,False,21,1,group_1
3305,,5,0,False,21,0,group_2
3306,,2,0,False,21,0,group_1
3307,,4,0,False,21,0,group_2
3308,,94,6,False,21,1,group_1
3309,,1,0,False,21,0,group_2
3310,,57,2,False,21,1,group_1
3311,,4,0,False,21,0,group_2
3312,,2,0,False,21,0,group_1
3313,,148,6,False,21,1,group_2
3314,,1,0,False,21,0,group_1
3315,,3,0,False,21,0,group_2
3316,,0,0,False,21,0,group_1
3317,,3,0,False,21,0,group_2
3318,,210,20,False,21,1,group_1
3319,,3,0,False,21,0,group_2
3320,,22,0,False,21,0,group_1
3321,,73,0,False,21,0,group_2
3322,,19,0,False,21,0,group_1
3323,,7,0,False,21,0,group_2
3324,,2,0,False,21,0,group_1
3325,,82,8,False,21,1,group_2
3326,,2,0,False,21,0,group_1
3327,,301,38,True,21,1,group_2
3328,,38,0,False,21,0,group_1
3329,,239,5,False,21,1,group_2
3330,,10,0,False,21,0,group_1
3331,,35,0,False,21,0,group_2
3332,,2,0,False,21,0,group_1
3333,,15,0,False,21,0,group_2
3334,,1,0,False,21,0,group_1
3335,,4,0,False,21,0,group_2
3336,,3,0,False,21,0,group_1
3337,,201,13,False,21,1,group_2
3338,,26,0,False,21,0,group_1
3339,,55,0,False,21,0,group_2
3340,,145,14,False,21,1,group_1
3341,,7,0,False,21,0,group_2
3342,,25,0,False,21,0,group_1
3343,,65,8,False,21,1,group_2
3344,,4,0,False,21,0,group_1
3345,,1,0,False,21,0,group_2
3346,,11,0,False,21,0,group_1
3347,,2,0,False,21,0,group_2
3348,,1,0,False,21,0,group_1
3349,,2,0,False,21,0,group_2
3350,,1,0,False,21,0,group_1
3351,,19,0,False,21,0,group_2
3352,,23,0,False,21,0,group_1
3353,,12,0,False,21,0,group_2
3354,,96,3,False,21,1,group_1
3355,,4,0,False,21,0,group_2
3356,,11,0,False,21,0,group_1
3357,,137,13,False,21,1,group_2
3358,,6,0,False,21,0,group_1
3359,,5,0,False,21,0,group_2
3360,,4,0,False,21,0,group_1
3361,,3,0,False,21,0,group_2
3362,,100,7,False,21,1,group_1
3363,,0,0,False,21,0,group_2
3364,,25,1,False,21,1,group_1
3365,,53,3,False,21,1,group_2
3366,,3,0,False,21,0,group_1
3367,,11,0,False,21,0,group_2
3368,,42,0,False,21,0,group_1
3369,,1,0,False,21,0,group_2
3370,,2,0,False,21,0,group_1
3371,,11,0,False,21,0,group_2
3372,,2,0,False,21,0,group_1
3373,,5,0,False,21,0,group_2
3374,,32,0,False,21,0,group_1
3375,,3,0,False,21,0,group_2
3376,,6,0,False,21,0,group_1
3377,,8,0,False,21,0,group_2
3378,,22,0,False,21,0,group_1
3379,,110,10,True,21,1,group_2
3380,,76,1,False,21,1,group_1
3381,,9,0,False,21,0,group_2
3382,,8,0,False,21,0,group_1
3383,,2,0,False,21,0,group_2
3384,,9,0,False,21,0,group_1
3385,,59,0,False,21,1,group_2
3386,,6,0,False,21,0,group_1
3387,,28,0,False,21,1,group_2
3388,,4,0,False,21,0,group_1
3389,,38,1,True,21,1,group_2
3390,,19,0,False,21,0,group_1
3391,,2,0,False,21,0,group_2
3392,,10,0,False,21,0,group_1
3393,,54,3,False,21,1,group_2
3394,,5,0,False,21,0,group_1
3395,,5,0,False,21,0,group_2
3396,,5,0,False,21,0,group_1
3397,,29,0,False,21,0,group_2
3398,,2,0,False,21,0,group_1
3399,,2,0,False,21,0,group_2
3400,,19,0,False,21,0,group_1
3401,,1,0,False,21,0,group_2
3402,,71,4,False,21,1,group_1
3403,,3,0,False,21,0,group_2
3404,,135,0,True,21,1,group_1
3405,,9,0,False,21,0,group_2
3406,,27,0,False,21,0,group_1
3407,,4,0,False,21,0,group_2
3408,,5,0,False,21,0,group_1
3409,,6,0,False,21,0,group_2
3410,,6,0,False,21,0,group_1
3411,,1,0,False,21,0,group_2
3412,,0,0,False,21,0,group_1
3413,,14,0,False,21,0,group_2
3414,,4,0,False,21,0,group_1
3415,,10,0,False,21,0,group_2
3416,,11,0,False,21,0,group_1
3417,,3,0,False,21,0,group_2
3418,,43,2,False,21,1,group_1
3419,,12,0,False,21,0,group_2
3420,,21,0,False,21,0,group_1
3421,,10,0,False,21,0,group_2
3422,,5,0,False,21,0,group_1
3423,,3,0,False,21,0,group_2
3424,,1,0,False,21,0,group_1
3425,,3,0,False,21,0,group_2
3426,,36,0,False,21,0,group_1
3427,,9,0,False,21,0,group_2
3428,,2,0,False,21,0,group_1
3429,,4,0,False,21,0,group_2
3430,,3,0,False,21,0,group_1
3431,,1,0,False,21,0,group_2
3432,,226,17,False,21,1,group_1
3433,,17,2,False,21,1,group_2
3434,,3,0,False,21,0,group_1
3435,,2,0,False,21,0,group_2
3436,,6,0,True,21,0,group_1
3437,,1,0,False,21,0,group_2
3438,,1,0,False,21,0,group_1
3439,,11,0,False,21,0,group_2
3440,,3,0,False,21,0,group_1
3441,,5,0,False,21,0,group_2
3442,,9,0,False,21,0,group_1
3443,,11,0,False,21,0,group_2
3444,,5,0,False,21,0,group_1
3445,,3,0,False,21,0,group_2
3446,,4,0,False,21,0,group_1
3447,,4,0,False,21,0,group_2
3448,,2,0,False,21,0,group_1
3449,,36,0,False,21,0,group_2
3450,,4,0,False,21,0,group_1
3451,,3,0,False,21,0,group_2
3452,,18,0,False,21,0,group_1
3453,,5,0,False,21,0,group_2
3454,,13,0,False,21,0,group_1
3455,,4,0,False,21,0,group_2
3456,,5,0,False,21,0,group_1
3457,,9,0,False,21,0,group_2
3458,,68,1,False,21,1,group_1
3459,,4,0,False,21,0,group_2
3460,,51,1,True,21,1,group_1
3461,,4,0,False,21,0,group_2
3462,,10,0,False,21,0,group_1
3463,,7,0,False,21,0,group_2
3464,,0,0,False,21,0,group_1
3465,,23,0,False,21,0,group_2
3466,,7,0,False,21,0,group_1
3467,,2,0,False,21,0,group_2
3468,,141,11,False,21,1,group_1
3469,,1,0,False,21,0,group_2
3470,,223,11,False,21,1,group_1
3471,,24,0,False,21,0,group_2
3472,,2,0,False,21,0,group_1
3473,,354,38,False,21,1,group_2
3474,,2,0,False,21,0,group_1
3475,,3,0,False,21,0,group_2
3476,,6,0,False,21,0,group_1
3477,,11,0,False,21,0,group_2
3478,,4,0,False,21,0,group_1
3479,,2,0,False,21,0,group_2
3480,,0,0,False,21,0,group_1
3481,,4,0,False,21,0,group_2
3482,,2,0,False,21,0,group_1
3483,,2,0,False,21,0,group_2
3484,,11,0,False,21,0,group_1
3485,,31,0,False,21,0,group_2
3486,,18,2,False,21,1,group_1
3487,,6,0,False,21,0,group_2
3488,,68,5,True,21,1,group_1
3489,,3,0,False,21,0,group_2
3490,,95,3,False,21,1,group_1
3491,,5,0,False,21,0,group_2
3492,,4,0,False,21,0,group_1
3493,,6,0,True,21,0,group_2
3494,,8,0,False,21,0,group_1
3495,,9,0,False,21,0,group_2
3496,,98,12,False,21,1,group_1
3497,,23,0,False,21,0,group_2
3498,,17,0,False,21,0,group_1
3499,,6,0,False,21,0,group_2
3500,,8,0,False,21,0,group_1
3501,,3,0,False,21,0,group_2
3502,,28,0,False,21,0,group_1
3503,,2,0,False,21,0,group_2
3504,,15,0,False,21,0,group_1
3505,,59,2,False,21,1,group_2
3506,,7,0,False,21,0,group_1
3507,,73,2,False,21,1,group_2
3508,,3,0,False,21,0,group_1
3509,,301,9,True,21,1,group_2
3510,,15,0,False,21,0,group_1
3511,,83,4,False,21,1,group_2
3512,,2,0,False,21,0,group_1
3513,,13,0,False,21,0,group_2
3514,,3,0,False,21,0,group_1
3515,,11,0,False,21,0,group_2
3516,,3,0,False,21,0,group_1
3517,,9,0,False,21,0,group_2
3518,,3,0,False,21,0,group_1
3519,,62,1,False,21,1,group_2
3520,,5,0,False,21,0,group_1
3521,,0,0,False,21,0,group_2
3522,,5,0,False,21,0,group_1
3523,,24,0,False,21,0,group_2
3524,,4,0,False,21,0,group_1
3525,,4,0,False,21,0,group_2
3526,,171,11,False,21,1,group_1
3527,,18,0,False,21,0,group_2
3528,,3,0,False,21,0,group_1
3529,,34,0,True,21,1,group_2
3530,,90,5,False,21,1,group_1
3531,,15,0,False,21,0,group_2
3532,,4,0,False,21,0,group_1
3533,,29,2,False,21,1,group_2
3534,,460,38,False,21,1,group_1
3535,,2,0,False,21,0,group_2
3536,,13,0,False,21,0,group_1
3537,,68,3,False,21,1,group_2
3538,,5,0,False,21,0,group_1
3539,,16,0,False,21,0,group_2
3540,,14,0,False,21,0,group_1
3541,,127,7,False,21,1,group_2
3542,,13,0,False,21,0,group_1
3543,,38,0,False,21,0,group_2
3544,,46,0,False,21,1,group_1
3545,,15,0,False,21,0,group_2
3546,,107,3,False,21,1,group_1
3547,,4,0,False,21,0,group_2
3548,,7,0,False,21,0,group_1
3549,,6,0,False,21,0,group_2
3550,,3,0,False,21,0,group_1
3551,,1,0,False,21,0,group_2
3552,,3,0,False,21,0,group_1
3553,,80,10,False,21,1,group_2
3554,,36,0,False,21,1,group_1
3555,,1,0,False,21,0,group_2
3556,,23,2,False,21,1,group_1
3557,,76,3,False,21,1,group_2
3558,,97,4,False,21,1,group_1
3559,,42,0,False,21,0,group_2
3560,,7,0,False,21,0,group_1
3561,,7,0,False,21,0,group_2
3562,,7,0,False,21,0,group_1
3563,,10,0,False,21,0,group_2
3564,,2,0,False,21,0,group_1
3565,,17,0,False,21,0,group_2
3566,,4,0,False,21,0,group_1
3567,,6,0,False,21,0,group_2
3568,,3,0,False,21,0,group_1
3569,,138,16,False,21,1,group_2
3570,,1,0,False,21,0,group_1
3571,,2,0,False,21,0,group_2
3572,,77,1,False,21,1,group_1
3573,,1,0,False,21,0,group_2
3574,,6,0,False,21,0,group_1
3575,,6,0,False,21,0,group_2
3576,,5,0,False,21,0,group_1
3577,,8,0,False,21,0,group_2
3578,,12,0,False,21,0,group_1
3579,,5,0,False,21,0,group_2
3580,,13,0,False,21,0,group_1
3581,,3,0,False,21,0,group_2
3582,,195,22,False,21,1,group_1
3583,,71,1,False,21,1,group_2
3584,,5,0,False,21,0,group_1
3585,,7,0,False,21,0,group_2
3586,,10,0,False,21,0,group_1
3587,,32,2,False,21,1,group_2
3588,,4,0,False,21,0,group_1
3589,,9,0,False,21,0,group_2
3590,,3,0,False,21,0,group_1
3591,,16,0,False,21,0,group_2
3592,,6,0,False,21,0,group_1
3593,,64,5,False,21,1,group_2
3594,,4,0,False,21,0,group_1
3595,,2,0,False,21,0,group_2
3596,,2,0,False,21,0,group_1
3597,,65,1,False,21,1,group_2
3598,,3,0,False,21,0,group_1
3599,,2,0,False,21,0,group_2
3600,,2,0,False,21,0,group_1
3601,,0,0,False,21,0,group_2
3602,,4,0,False,21,0,group_1
3603,,12,0,False,21,0,group_2
3604,,4,0,False,21,0,group_1
3605,,6,0,False,21,0,group_2
3606,,4,0,False,21,0,group_1
3607,,36,0,False,21,0,group_2
3608,,3,0,False,21,0,group_1
3609,,2,0,False,21,0,group_2
3610,,5,0,False,21,0,group_1
3611,,6,0,False,21,0,group_2
3612,,268,17,False,21,1,group_1
3613,,5,0,False,21,0,group_2
3614,,1,0,False,21,0,group_1
3615,,2,0,False,21,0,group_2
3616,,4,0,False,21,0,group_1
3617,,35,0,False,21,0,group_2
3618,,51,0,False,21,0,group_1
3619,,103,5,False,21,1,group_2
3620,,43,0,False,21,0,group_1
3621,,2,0,False,21,0,group_2
3622,,3,0,False,21,0,group_1
3623,,70,1,False,21,1,group_2
3624,,2,0,False,21,0,group_1
3625,,4,0,False,21,0,group_2
3626,,3,0,False,21,0,group_1
3627,,17,0,False,21,0,group_2
3628,,5,0,False,21,0,group_1
3629,,9,0,False,21,0,group_2
3630,,203,16,False,21,1,group_1
3631,,7,0,False,21,0,group_2
3632,,3,0,False,21,0,group_1
3633,,15,0,False,21,0,group_2
3634,,4,0,False,21,0,group_1
3635,,2,0,False,21,0,group_2
3636,,35,4,False,21,1,group_1
3637,,107,7,False,21,1,group_2
3638,,5,0,False,21,0,group_1
3639,,85,7,False,21,1,group_2
3640,,3,0,False,21,0,group_1
3641,,8,0,False,21,0,group_2
3642,,5,0,False,21,0,group_1
3643,,4,0,False,21,0,group_2
3644,,4,0,False,21,0,group_1
3645,,0,0,False,21,0,group_2
3646,,5,0,False,21,0,group_1
3647,,0,0,False,21,0,group_2
3648,,241,25,False,21,1,group_1
3649,,15,0,False,21,0,group_2
3650,,0,0,False,21,0,group_1
3651,,50,2,False,21,1,group_2
3652,,1,0,False,21,0,group_1
3653,,4,0,False,21,0,group_2
3654,,4,0,False,21,0,group_1
3655,,5,0,False,21,0,group_2
3656,,107,4,False,21,1,group_1
3657,,94,4,False,21,1,group_2
3658,,49,0,False,21,0,group_1
3659,,167,15,True,21,1,group_2
